game_id,game_date,player_id,player_full_name,player_team_id,player_team_name,home_team,opponent_team_id,opponent_team_name,points,rebounds,assists,steals,blocks,fg_percentage,minutes_played
447,2007-05-28,4,Jaylen Brown,2,Boston Celtics,False,30,Washington Wizards,33,8,5,0,0,0.448,35.7
448,2021-12-18,6,Luka Doncic,14,Los Angeles Lakers,True,18,Minnesota Timberwolves,18,8,9,3,1,0.598,38.3
449,2004-03-10,3,Jason Tatum,2,Boston Celtics,True,18,Minnesota Timberwolves,27,10,7,1,3,0.577,37.5
450,2012-12-22,1,LeBron James,14,Los Angeles Lakers,True,3,Brooklyn Nets,25,7,3,4,2,0.505,39.0
451,2013-10-31,6,Luka Doncic,14,Los Angeles Lakers,True,23,Philadelphia 76ers,35,9,4,0,1,0.452,30.3
452,2025-03-15,8,Anthony Davis,7,Dallas Mavericks,True,2,Boston Celtics,30,10,10,3,3,0.474,35.2
453,2015-03-17,5,Nikola Jokic,8,Denver Nuggets,True,4,Charlotte Hornets,40,15,3,1,2,0.504,30.1
454,2015-08-11,6,Luka Doncic,14,Los Angeles Lakers,False,15,Memphis Grizzlies,16,13,8,1,2,0.527,33.9
455,2013-01-19,9,Kawhi Leonard,13,LA Clippers,False,27,San Antonio Spurs,30,14,8,1,0,0.54,30.8
456,2021-11-11,8,Anthony Davis,7,Dallas Mavericks,False,6,Cleveland Cavaliers,18,4,4,5,3,0.481,33.0
457,2011-10-07,10,Russell Westbrook,8,Denver Nuggets,False,27,San Antonio Spurs,22,6,4,1,1,0.411,36.9
458,2006-07-19,9,Kawhi Leonard,13,LA Clippers,False,16,Miami Heat,16,6,8,3,2,0.402,39.3
459,2011-03-01,7,Kyrie Irving,7,Dallas Mavericks,True,30,Washington Wizards,17,5,10,2,0,0.483,30.1
460,2002-12-12,9,Kawhi Leonard,13,LA Clippers,False,10,Golden State Warriors,16,11,7,4,1,0.597,34.1
461,2009-05-26,3,Jason Tatum,2,Boston Celtics,True,4,Charlotte Hornets,21,5,7,3,2,0.539,38.6
462,2021-05-31,7,Kyrie Irving,7,Dallas Mavericks,True,3,Brooklyn Nets,25,9,3,5,3,0.502,35.2
463,2010-06-29,6,Luka Doncic,14,Los Angeles Lakers,False,3,Brooklyn Nets,39,9,7,4,3,0.491,34.7
464,2004-12-08,3,Jason Tatum,2,Boston Celtics,True,26,Sacramento Kings,35,4,8,0,0,0.438,38.5
465,2014-11-10,7,Kyrie Irving,7,Dallas Mavericks,True,21,Oklahoma City Thunder,31,13,7,5,2,0.446,40.8
466,2017-02-11,9,Kawhi Leonard,13,LA Clippers,False,6,Cleveland Cavaliers,19,13,3,0,1,0.56,39.0
467,2010-07-13,3,Jason Tatum,2,Boston Celtics,True,8,Denver Nuggets,24,6,8,5,0,0.534,38.4
468,2015-07-26,10,Russell Westbrook,8,Denver Nuggets,False,13,LA Clippers,15,4,8,4,2,0.46,37.0
469,2021-01-07,8,Anthony Davis,7,Dallas Mavericks,False,6,Cleveland Cavaliers,38,7,10,1,0,0.442,32.6
470,2010-10-09,3,Jason Tatum,2,Boston Celtics,True,21,Oklahoma City Thunder,16,11,10,1,3,0.556,30.2
471,2001-03-04,5,Nikola Jokic,8,Denver Nuggets,True,30,Washington Wizards,30,5,10,3,3,0.489,32.1
472,2002-08-17,5,Nikola Jokic,8,Denver Nuggets,False,7,Dallas Mavericks,32,10,3,3,0,0.447,31.5
473,2016-08-27,6,Luka Doncic,14,Los Angeles Lakers,True,15,Memphis Grizzlies,27,15,4,0,0,0.59,36.9
474,2015-03-05,3,Jason Tatum,2,Boston Celtics,False,17,Milwaukee Bucks,31,13,3,0,3,0.567,34.8
475,2024-08-27,1,LeBron James,14,Los Angeles Lakers,False,16,Miami Heat,21,11,5,5,3,0.434,37.4
476,2012-06-26,1,LeBron James,14,Los Angeles Lakers,False,1,Atlanta Hawks,33,5,6,4,1,0.484,31.2
477,2023-04-01,7,Kyrie Irving,7,Dallas Mavericks,True,17,Milwaukee Bucks,25,9,5,2,3,0.493,33.8
478,2002-01-13,9,Kawhi Leonard,13,LA Clippers,True,7,Dallas Mavericks,31,3,5,1,3,0.504,32.0
479,2001-07-19,3,Jason Tatum,2,Boston Celtics,True,26,Sacramento Kings,38,8,9,5,3,0.432,33.9
480,2008-08-11,2,Stephen Curry,10,Golden State Warriors,False,6,Cleveland Cavaliers,37,9,5,2,2,0.592,39.1
481,2024-08-15,7,Kyrie Irving,7,Dallas Mavericks,True,15,Memphis Grizzlies,35,8,9,5,2,0.504,35.4
482,2023-09-12,5,Nikola Jokic,8,Denver Nuggets,False,13,LA Clippers,39,9,6,1,0,0.556,38.7
483,2022-06-06,1,LeBron James,14,Los Angeles Lakers,False,28,Toronto Raptors,20,8,5,5,3,0.411,38.1
484,2018-04-21,5,Nikola Jokic,8,Denver Nuggets,True,10,Golden State Warriors,11,7,4,0,3,0.543,39.2
485,2003-11-06,9,Kawhi Leonard,13,LA Clippers,False,23,Philadelphia 76ers,13,12,10,1,1,0.532,34.4
486,2006-11-08,3,Jason Tatum,2,Boston Celtics,True,1,Atlanta Hawks,36,4,8,4,0,0.414,39.7
487,2017-12-12,6,Luka Doncic,14,Los Angeles Lakers,False,7,Dallas Mavericks,23,13,7,1,0,0.439,39.1
488,2018-11-04,1,LeBron James,14,Los Angeles Lakers,False,18,Minnesota Timberwolves,12,14,8,4,3,0.58,32.4
489,2002-08-10,8,Anthony Davis,7,Dallas Mavericks,False,23,Philadelphia 76ers,36,5,8,1,0,0.543,30.6
490,2000-12-05,1,LeBron James,14,Los Angeles Lakers,False,8,Denver Nuggets,11,12,4,0,3,0.544,33.4
491,2015-08-06,7,Kyrie Irving,7,Dallas Mavericks,True,22,Orlando Magic,37,9,6,1,2,0.403,31.0
492,2015-10-17,4,Jaylen Brown,2,Boston Celtics,False,5,Chicago Bulls,34,12,9,0,2,0.496,32.2
493,2001-05-23,5,Nikola Jokic,8,Denver Nuggets,False,9,Detroit Pistons,39,9,4,3,0,0.449,40.9
494,2014-08-11,5,Nikola Jokic,8,Denver Nuggets,True,16,Miami Heat,38,8,8,1,0,0.548,35.9
495,2001-11-05,1,LeBron James,14,Los Angeles Lakers,False,26,Sacramento Kings,36,7,10,4,0,0.46,38.5
496,2018-07-21,3,Jason Tatum,2,Boston Celtics,False,27,San Antonio Spurs,37,14,8,5,3,0.553,37.0
497,2008-09-01,7,Kyrie Irving,7,Dallas Mavericks,True,19,New Orleans Pelicans,34,4,10,1,0,0.48,36.1
498,2007-11-09,2,Stephen Curry,10,Golden State Warriors,False,19,New Orleans Pelicans,22,5,9,5,2,0.444,32.1
499,2023-04-30,10,Russell Westbrook,8,Denver Nuggets,True,25,Portland Trail Blazers,36,8,10,4,0,0.504,39.0
500,2020-12-07,1,LeBron James,14,Los Angeles Lakers,False,25,Portland Trail Blazers,30,13,9,3,1,0.581,31.6
501,2024-09-03,3,Jason Tatum,2,Boston Celtics,True,6,Cleveland Cavaliers,20,15,4,2,3,0.403,32.3
502,2008-02-08,9,Kawhi Leonard,13,LA Clippers,False,3,Brooklyn Nets,35,15,4,3,1,0.597,31.4
503,2016-10-21,7,Kyrie Irving,7,Dallas Mavericks,True,25,Portland Trail Blazers,34,14,8,2,0,0.552,40.4
504,2014-02-17,8,Anthony Davis,7,Dallas Mavericks,True,27,San Antonio Spurs,28,3,7,1,1,0.414,39.1
505,2015-03-30,10,Russell Westbrook,8,Denver Nuggets,True,27,San Antonio Spurs,37,12,6,3,3,0.526,39.9
506,2013-05-04,5,Nikola Jokic,8,Denver Nuggets,True,22,Orlando Magic,31,3,9,1,2,0.597,30.0
507,2011-06-28,2,Stephen Curry,10,Golden State Warriors,False,28,Toronto Raptors,35,11,9,2,3,0.45,31.3
508,2008-03-22,6,Luka Doncic,14,Los Angeles Lakers,True,16,Miami Heat,37,4,4,5,1,0.56,31.9
509,2010-10-27,7,Kyrie Irving,7,Dallas Mavericks,False,1,Atlanta Hawks,36,3,7,2,1,0.532,31.9
510,2018-09-27,2,Stephen Curry,10,Golden State Warriors,True,7,Dallas Mavericks,11,3,10,3,1,0.514,38.5
511,2021-08-04,8,Anthony Davis,7,Dallas Mavericks,True,17,Milwaukee Bucks,31,12,5,4,1,0.429,33.3
512,2012-02-02,1,LeBron James,14,Los Angeles Lakers,False,20,New York Knicks,23,12,7,1,0,0.584,39.5
513,2001-07-09,3,Jason Tatum,2,Boston Celtics,True,6,Cleveland Cavaliers,20,4,9,1,2,0.449,33.1
514,2000-06-06,4,Jaylen Brown,2,Boston Celtics,True,7,Dallas Mavericks,35,4,10,1,3,0.476,33.2
515,2008-10-10,6,Luka Doncic,14,Los Angeles Lakers,False,4,Charlotte Hornets,33,12,3,1,2,0.413,37.5
516,2020-01-16,5,Nikola Jokic,8,Denver Nuggets,False,13,LA Clippers,11,14,8,4,1,0.599,35.8
517,2003-01-19,8,Anthony Davis,7,Dallas Mavericks,True,12,Indiana Pacers,25,8,7,5,3,0.565,31.5
518,2005-12-14,6,Luka Doncic,14,Los Angeles Lakers,True,28,Toronto Raptors,30,7,7,4,1,0.468,33.2
519,2006-09-22,6,Luka Doncic,14,Los Angeles Lakers,False,22,Orlando Magic,10,6,10,1,3,0.565,33.9
520,2020-06-14,7,Kyrie Irving,7,Dallas Mavericks,False,19,New Orleans Pelicans,40,13,6,1,1,0.519,31.4
521,2003-01-20,1,LeBron James,14,Los Angeles Lakers,True,7,Dallas Mavericks,40,9,10,5,2,0.559,34.9
522,2023-05-11,8,Anthony Davis,7,Dallas Mavericks,False,3,Brooklyn Nets,30,12,4,5,0,0.538,36.1
523,2013-12-15,2,Stephen Curry,10,Golden State Warriors,True,6,Cleveland Cavaliers,14,3,10,5,1,0.436,36.1
524,2020-02-02,6,Luka Doncic,14,Los Angeles Lakers,False,29,Utah Jazz,12,5,10,0,2,0.531,39.9
525,2006-07-15,6,Luka Doncic,14,Los Angeles Lakers,False,21,Oklahoma City Thunder,34,12,3,5,0,0.591,32.7
526,2013-08-04,6,Luka Doncic,14,Los Angeles Lakers,False,8,Denver Nuggets,30,7,10,4,2,0.455,36.0
527,2012-11-03,5,Nikola Jokic,8,Denver Nuggets,True,24,Phoenix Suns,15,6,6,1,1,0.498,31.6
528,2013-11-17,3,Jason Tatum,2,Boston Celtics,True,13,LA Clippers,29,11,8,2,1,0.579,36.6
529,2019-05-04,3,Jason Tatum,2,Boston Celtics,True,7,Dallas Mavericks,20,10,3,1,2,0.453,33.2
530,2000-09-02,4,Jaylen Brown,2,Boston Celtics,False,10,Golden State Warriors,19,14,4,3,1,0.515,33.1
531,2004-09-07,7,Kyrie Irving,7,Dallas Mavericks,False,29,Utah Jazz,10,13,4,2,1,0.448,35.3
532,2006-08-26,9,Kawhi Leonard,13,LA Clippers,True,19,New Orleans Pelicans,30,12,9,2,0,0.551,30.2
533,2008-04-12,9,Kawhi Leonard,13,LA Clippers,True,2,Boston Celtics,36,6,6,4,3,0.598,33.4
534,2003-09-28,4,Jaylen Brown,2,Boston Celtics,True,10,Golden State Warriors,34,9,7,5,2,0.484,39.5
535,2004-02-01,1,LeBron James,14,Los Angeles Lakers,False,4,Charlotte Hornets,23,13,6,5,0,0.497,30.4
536,2020-01-06,9,Kawhi Leonard,13,LA Clippers,False,28,Toronto Raptors,22,9,10,1,1,0.591,40.7
537,2017-09-10,8,Anthony Davis,7,Dallas Mavericks,True,2,Boston Celtics,38,4,7,0,1,0.488,32.5
538,2004-07-08,3,Jason Tatum,2,Boston Celtics,False,30,Washington Wizards,21,3,4,5,3,0.544,40.7
539,2006-09-06,9,Kawhi Leonard,13,LA Clippers,True,19,New Orleans Pelicans,21,11,3,2,1,0.471,40.5
540,2015-07-24,3,Jason Tatum,2,Boston Celtics,False,16,Miami Heat,25,6,9,5,1,0.517,31.7
541,2023-12-12,2,Stephen Curry,10,Golden State Warriors,False,25,Portland Trail Blazers,17,8,10,5,3,0.514,39.5
542,2021-05-13,10,Russell Westbrook,8,Denver Nuggets,False,21,Oklahoma City Thunder,39,12,6,4,2,0.489,38.3
543,2023-06-09,6,Luka Doncic,14,Los Angeles Lakers,False,9,Detroit Pistons,21,7,7,2,3,0.556,31.3
544,2016-01-20,1,LeBron James,14,Los Angeles Lakers,False,2,Boston Celtics,35,6,5,1,2,0.591,32.3
545,2000-02-27,10,Russell Westbrook,8,Denver Nuggets,False,22,Orlando Magic,39,6,4,0,3,0.573,31.2
546,2005-06-07,7,Kyrie Irving,7,Dallas Mavericks,True,10,Golden State Warriors,38,5,6,3,1,0.586,32.2
547,2023-04-12,3,Jason Tatum,2,Boston Celtics,False,23,Philadelphia 76ers,31,3,8,1,1,0.448,33.5
548,2003-06-07,6,Luka Doncic,14,Los Angeles Lakers,True,8,Denver Nuggets,39,6,7,4,2,0.484,33.3
549,2013-09-14,1,LeBron James,14,Los Angeles Lakers,True,30,Washington Wizards,34,12,9,0,0,0.528,35.5
550,2009-01-28,3,Jason Tatum,2,Boston Celtics,True,21,Oklahoma City Thunder,15,7,10,5,1,0.494,32.1
551,2005-11-01,1,LeBron James,14,Los Angeles Lakers,True,29,Utah Jazz,26,9,10,0,1,0.598,32.5
552,2010-04-28,2,Stephen Curry,10,Golden State Warriors,True,13,LA Clippers,38,4,10,5,1,0.466,39.3
553,2015-10-25,10,Russell Westbrook,8,Denver Nuggets,True,5,Chicago Bulls,19,15,10,5,3,0.567,36.1
554,2005-11-06,3,Jason Tatum,2,Boston Celtics,False,18,Minnesota Timberwolves,27,14,9,2,2,0.471,36.0
555,2020-10-07,5,Nikola Jokic,8,Denver Nuggets,False,29,Utah Jazz,18,8,5,2,0,0.465,37.9
556,2011-09-18,1,LeBron James,14,Los Angeles Lakers,False,10,Golden State Warriors,24,14,6,0,0,0.487,33.4
557,2014-12-27,9,Kawhi Leonard,13,LA Clippers,False,24,Phoenix Suns,22,9,5,0,2,0.555,36.7
558,2019-06-16,3,Jason Tatum,2,Boston Celtics,True,9,Detroit Pistons,31,15,8,0,0,0.541,39.4
559,2008-05-24,9,Kawhi Leonard,13,LA Clippers,True,26,Sacramento Kings,19,12,10,0,3,0.508,32.8
560,2001-08-14,7,Kyrie Irving,7,Dallas Mavericks,True,20,New York Knicks,24,10,4,2,1,0.516,38.0
561,2018-10-07,2,Stephen Curry,10,Golden State Warriors,False,20,New York Knicks,11,14,8,4,3,0.579,30.3
562,2012-08-08,9,Kawhi Leonard,13,LA Clippers,True,5,Chicago Bulls,15,3,10,2,1,0.502,31.6
563,2008-02-03,3,Jason Tatum,2,Boston Celtics,True,28,Toronto Raptors,30,5,6,3,1,0.525,40.4
564,2021-03-07,9,Kawhi Leonard,13,LA Clippers,True,7,Dallas Mavericks,25,6,7,4,0,0.439,38.4
565,2017-07-18,2,Stephen Curry,10,Golden State Warriors,True,15,Memphis Grizzlies,40,13,5,1,2,0.467,33.3
566,2005-05-02,5,Nikola Jokic,8,Denver Nuggets,True,2,Boston Celtics,19,11,5,4,0,0.44,33.5
567,2005-07-03,10,Russell Westbrook,8,Denver Nuggets,True,5,Chicago Bulls,12,14,3,1,3,0.58,31.0
568,2023-06-11,1,LeBron James,14,Los Angeles Lakers,True,12,Indiana Pacers,25,9,4,1,3,0.59,40.3
569,2013-01-02,5,Nikola Jokic,8,Denver Nuggets,True,2,Boston Celtics,31,7,5,5,2,0.495,38.7
570,2007-05-15,7,Kyrie Irving,7,Dallas Mavericks,False,28,Toronto Raptors,31,10,5,4,0,0.516,33.3
571,2021-10-24,4,Jaylen Brown,2,Boston Celtics,True,4,Charlotte Hornets,22,5,10,5,0,0.428,31.3
572,2019-08-14,9,Kawhi Leonard,13,LA Clippers,False,16,Miami Heat,38,10,8,2,0,0.535,30.4
573,2006-12-10,1,LeBron James,14,Los Angeles Lakers,True,7,Dallas Mavericks,13,10,8,2,3,0.599,30.7
574,2024-03-09,5,Nikola Jokic,8,Denver Nuggets,True,9,Detroit Pistons,26,13,3,1,2,0.417,35.9
575,2012-12-30,3,Jason Tatum,2,Boston Celtics,True,26,Sacramento Kings,40,4,9,1,1,0.577,40.8
576,2014-03-24,10,Russell Westbrook,8,Denver Nuggets,True,22,Orlando Magic,35,4,6,4,2,0.481,37.0
577,2008-04-11,4,Jaylen Brown,2,Boston Celtics,False,17,Milwaukee Bucks,30,7,3,1,3,0.576,37.4
578,2007-12-08,1,LeBron James,14,Los Angeles Lakers,True,4,Charlotte Hornets,37,4,3,0,3,0.516,32.4
579,2023-10-12,1,LeBron James,14,Los Angeles Lakers,False,19,New Orleans Pelicans,15,15,8,5,0,0.513,32.3
580,2015-12-15,10,Russell Westbrook,8,Denver Nuggets,False,14,Los Angeles Lakers,37,10,5,2,3,0.569,35.2
581,2004-01-23,4,Jaylen Brown,2,Boston Celtics,True,6,Cleveland Cavaliers,21,9,7,2,3,0.569,32.4
582,2023-03-19,5,Nikola Jokic,8,Denver Nuggets,True,24,Phoenix Suns,24,8,3,5,3,0.467,33.7
583,2021-03-14,8,Anthony Davis,7,Dallas Mavericks,False,30,Washington Wizards,29,5,8,5,2,0.555,37.9
584,2018-08-22,10,Russell Westbrook,8,Denver Nuggets,True,22,Orlando Magic,12,14,5,1,3,0.469,36.5
585,2016-07-04,4,Jaylen Brown,2,Boston Celtics,True,23,Philadelphia 76ers,22,7,5,4,0,0.469,37.5
586,2017-04-27,4,Jaylen Brown,2,Boston Celtics,True,25,Portland Trail Blazers,11,3,5,4,1,0.424,37.5
587,2013-05-17,10,Russell Westbrook,8,Denver Nuggets,True,21,Oklahoma City Thunder,20,4,3,0,3,0.526,33.3
588,2017-12-13,1,LeBron James,14,Los Angeles Lakers,False,17,Milwaukee Bucks,17,9,10,1,1,0.583,32.6
589,2013-06-17,7,Kyrie Irving,7,Dallas Mavericks,True,23,Philadelphia 76ers,30,10,10,3,2,0.457,33.5
590,2010-10-11,7,Kyrie Irving,7,Dallas Mavericks,False,8,Denver Nuggets,24,14,8,2,0,0.511,34.0
591,2022-09-09,6,Luka Doncic,14,Los Angeles Lakers,False,23,Philadelphia 76ers,11,8,5,4,3,0.438,41.0
592,2024-12-07,7,Kyrie Irving,7,Dallas Mavericks,False,9,Detroit Pistons,20,6,4,5,1,0.494,40.9
593,2017-08-02,6,Luka Doncic,14,Los Angeles Lakers,False,24,Phoenix Suns,18,8,6,2,0,0.469,37.7
594,2012-05-17,6,Luka Doncic,14,Los Angeles Lakers,False,11,Houston Rockets,14,9,5,2,1,0.437,39.4
595,2022-11-28,7,Kyrie Irving,7,Dallas Mavericks,False,28,Toronto Raptors,39,6,7,1,2,0.414,38.0
596,2018-04-15,5,Nikola Jokic,8,Denver Nuggets,True,25,Portland Trail Blazers,27,7,6,2,3,0.492,36.2
597,2016-04-20,7,Kyrie Irving,7,Dallas Mavericks,True,27,San Antonio Spurs,16,12,5,0,0,0.493,40.9
598,2009-05-16,5,Nikola Jokic,8,Denver Nuggets,True,21,Oklahoma City Thunder,38,7,9,4,0,0.431,36.7
599,2006-08-10,5,Nikola Jokic,8,Denver Nuggets,True,12,Indiana Pacers,31,13,5,4,0,0.547,32.8
600,2010-08-04,1,LeBron James,14,Los Angeles Lakers,False,11,Houston Rockets,10,6,6,0,2,0.572,30.2
601,2012-04-17,9,Kawhi Leonard,13,LA Clippers,False,18,Minnesota Timberwolves,33,9,8,1,0,0.502,35.9
602,2024-08-02,9,Kawhi Leonard,13,LA Clippers,True,6,Cleveland Cavaliers,38,3,6,5,3,0.57,31.0
603,2003-01-28,9,Kawhi Leonard,13,LA Clippers,True,4,Charlotte Hornets,20,14,3,2,2,0.491,37.1
604,2018-07-26,1,LeBron James,14,Los Angeles Lakers,False,13,LA Clippers,30,13,5,1,3,0.406,34.0
605,2006-08-29,1,LeBron James,14,Los Angeles Lakers,False,23,Philadelphia 76ers,31,5,10,3,0,0.461,40.5
606,2015-10-10,6,Luka Doncic,14,Los Angeles Lakers,True,5,Chicago Bulls,32,11,8,5,2,0.529,30.5
607,2024-03-10,7,Kyrie Irving,7,Dallas Mavericks,False,2,Boston Celtics,10,13,7,3,1,0.477,40.5
608,2022-09-08,9,Kawhi Leonard,13,LA Clippers,False,11,Houston Rockets,38,7,4,0,0,0.52,38.0
609,2014-10-19,1,LeBron James,14,Los Angeles Lakers,False,6,Cleveland Cavaliers,11,3,9,3,0,0.594,38.9
610,2012-12-13,10,Russell Westbrook,8,Denver Nuggets,False,7,Dallas Mavericks,14,14,7,5,1,0.477,32.5
611,2021-03-01,4,Jaylen Brown,2,Boston Celtics,False,21,Oklahoma City Thunder,16,10,10,4,1,0.593,30.5
612,2024-02-02,6,Luka Doncic,14,Los Angeles Lakers,False,27,San Antonio Spurs,31,6,10,1,2,0.427,40.4
613,2005-06-23,2,Stephen Curry,10,Golden State Warriors,False,26,Sacramento Kings,33,14,10,2,1,0.534,33.8
614,2023-12-16,7,Kyrie Irving,7,Dallas Mavericks,True,22,Orlando Magic,30,5,8,3,1,0.406,33.9
615,2012-10-20,7,Kyrie Irving,7,Dallas Mavericks,False,2,Boston Celtics,13,5,9,5,2,0.553,36.1
616,2001-06-14,3,Jason Tatum,2,Boston Celtics,True,16,Miami Heat,16,3,6,1,1,0.568,33.9
617,2010-05-24,7,Kyrie Irving,7,Dallas Mavericks,False,12,Indiana Pacers,25,4,4,5,3,0.522,32.3
618,2014-10-31,4,Jaylen Brown,2,Boston Celtics,False,8,Denver Nuggets,11,11,5,5,1,0.552,30.7
619,2016-09-27,3,Jason Tatum,2,Boston Celtics,False,6,Cleveland Cavaliers,18,3,6,5,0,0.449,33.2
620,2014-12-22,8,Anthony Davis,7,Dallas Mavericks,False,9,Detroit Pistons,36,10,5,2,1,0.56,37.9
621,2005-05-31,7,Kyrie Irving,7,Dallas Mavericks,False,28,Toronto Raptors,28,3,6,3,2,0.505,35.0
622,2010-06-28,7,Kyrie Irving,7,Dallas Mavericks,True,27,San Antonio Spurs,16,7,5,2,2,0.597,37.2
623,2022-03-02,8,Anthony Davis,7,Dallas Mavericks,False,22,Orlando Magic,34,14,8,3,0,0.5,34.0
624,2012-09-04,7,Kyrie Irving,7,Dallas Mavericks,True,29,Utah Jazz,12,3,9,0,0,0.46,37.3
625,2017-04-30,7,Kyrie Irving,7,Dallas Mavericks,True,21,Oklahoma City Thunder,35,12,5,0,0,0.41,34.0
626,2004-12-01,5,Nikola Jokic,8,Denver Nuggets,True,17,Milwaukee Bucks,25,5,7,4,2,0.443,31.1
627,2024-11-28,8,Anthony Davis,7,Dallas Mavericks,True,24,Phoenix Suns,28,14,4,4,1,0.582,34.7
628,2021-07-14,2,Stephen Curry,10,Golden State Warriors,False,22,Orlando Magic,35,10,6,0,3,0.529,32.7
629,2007-09-18,5,Nikola Jokic,8,Denver Nuggets,True,30,Washington Wizards,35,8,8,5,1,0.569,32.9
630,2008-07-27,3,Jason Tatum,2,Boston Celtics,False,3,Brooklyn Nets,31,13,7,4,2,0.444,32.8
631,2003-06-12,10,Russell Westbrook,8,Denver Nuggets,True,20,New York Knicks,18,3,3,0,1,0.562,31.4
632,2008-02-16,5,Nikola Jokic,8,Denver Nuggets,True,14,Los Angeles Lakers,23,11,10,4,1,0.441,35.3
633,2001-05-26,6,Luka Doncic,14,Los Angeles Lakers,True,4,Charlotte Hornets,18,9,4,3,2,0.428,38.2
634,2005-09-25,8,Anthony Davis,7,Dallas Mavericks,False,21,Oklahoma City Thunder,38,15,5,1,0,0.497,37.2
635,2001-06-02,6,Luka Doncic,14,Los Angeles Lakers,False,8,Denver Nuggets,17,6,8,4,0,0.557,34.4
636,2009-12-15,5,Nikola Jokic,8,Denver Nuggets,True,20,New York Knicks,15,10,7,5,1,0.566,33.4
637,2007-04-19,9,Kawhi Leonard,13,LA Clippers,True,28,Toronto Raptors,38,5,4,2,1,0.437,30.1
638,2013-07-21,4,Jaylen Brown,2,Boston Celtics,True,22,Orlando Magic,40,9,10,0,0,0.453,39.2
639,2022-06-13,5,Nikola Jokic,8,Denver Nuggets,False,1,Atlanta Hawks,23,10,10,2,2,0.458,39.9
640,2018-07-25,3,Jason Tatum,2,Boston Celtics,False,8,Denver Nuggets,24,14,9,2,0,0.581,36.4
641,2004-12-18,1,LeBron James,14,Los Angeles Lakers,False,2,Boston Celtics,32,12,8,2,1,0.502,35.9
642,2006-04-24,1,LeBron James,14,Los Angeles Lakers,False,30,Washington Wizards,26,9,6,2,1,0.58,32.9
643,2010-07-17,6,Luka Doncic,14,Los Angeles Lakers,False,5,Chicago Bulls,19,11,9,2,2,0.537,37.3
644,2009-12-02,10,Russell Westbrook,8,Denver Nuggets,True,6,Cleveland Cavaliers,15,13,4,3,3,0.484,30.6
645,2013-12-10,8,Anthony Davis,7,Dallas Mavericks,False,2,Boston Celtics,40,9,4,4,1,0.594,30.8
646,2017-09-17,3,Jason Tatum,2,Boston Celtics,False,10,Golden State Warriors,35,14,9,0,2,0.596,39.6
647,2005-04-14,5,Nikola Jokic,8,Denver Nuggets,True,29,Utah Jazz,17,9,7,5,3,0.537,39.2
648,2004-02-04,6,Luka Doncic,14,Los Angeles Lakers,True,19,New Orleans Pelicans,12,3,4,5,1,0.472,39.2
649,2008-05-30,6,Luka Doncic,14,Los Angeles Lakers,True,24,Phoenix Suns,30,8,10,5,2,0.531,39.2
650,2008-08-08,6,Luka Doncic,14,Los Angeles Lakers,False,5,Chicago Bulls,33,11,7,2,1,0.542,34.3
651,2018-11-30,7,Kyrie Irving,7,Dallas Mavericks,False,8,Denver Nuggets,11,9,4,5,2,0.486,32.0
652,2004-05-01,6,Luka Doncic,14,Los Angeles Lakers,False,24,Phoenix Suns,30,6,8,0,1,0.558,31.6
653,2014-02-28,5,Nikola Jokic,8,Denver Nuggets,False,7,Dallas Mavericks,31,9,6,5,2,0.404,34.0
654,2012-04-21,5,Nikola Jokic,8,Denver Nuggets,False,10,Golden State Warriors,40,8,10,4,3,0.579,36.9
655,2020-10-16,4,Jaylen Brown,2,Boston Celtics,True,4,Charlotte Hornets,32,5,7,0,2,0.406,37.7
656,2022-03-23,9,Kawhi Leonard,13,LA Clippers,False,23,Philadelphia 76ers,25,9,4,0,1,0.517,32.8
657,2020-01-24,8,Anthony Davis,7,Dallas Mavericks,True,26,Sacramento Kings,21,8,3,4,1,0.495,33.5
658,2017-12-24,9,Kawhi Leonard,13,LA Clippers,True,11,Houston Rockets,36,14,5,2,2,0.555,39.9
659,2023-12-07,6,Luka Doncic,14,Los Angeles Lakers,False,20,New York Knicks,22,10,6,0,0,0.564,35.2
660,2021-09-11,7,Kyrie Irving,7,Dallas Mavericks,True,12,Indiana Pacers,34,6,8,3,2,0.52,36.6
661,2016-08-09,8,Anthony Davis,7,Dallas Mavericks,True,4,Charlotte Hornets,26,3,3,0,1,0.486,32.4
662,2024-07-14,1,LeBron James,14,Los Angeles Lakers,False,19,New Orleans Pelicans,20,11,7,1,3,0.455,32.1
663,2007-01-21,3,Jason Tatum,2,Boston Celtics,True,9,Detroit Pistons,10,11,4,5,0,0.526,32.2
664,2010-01-09,5,Nikola Jokic,8,Denver Nuggets,True,3,Brooklyn Nets,19,7,8,4,1,0.552,37.4
665,2018-11-06,5,Nikola Jokic,8,Denver Nuggets,True,11,Houston Rockets,38,14,9,4,2,0.595,37.4
666,2015-10-26,3,Jason Tatum,2,Boston Celtics,True,6,Cleveland Cavaliers,11,15,7,1,0,0.467,32.7
667,2006-06-09,4,Jaylen Brown,2,Boston Celtics,True,27,San Antonio Spurs,40,8,10,5,0,0.454,31.4
668,2015-04-20,5,Nikola Jokic,8,Denver Nuggets,False,2,Boston Celtics,40,13,7,4,1,0.43,36.1
669,2005-03-10,7,Kyrie Irving,7,Dallas Mavericks,False,6,Cleveland Cavaliers,16,10,8,2,2,0.479,36.1
